SC_CODE,SC_NAME,OPEN,HIGH,LOW,CLOSE
534675,PROZONINTU  ,20.0,20.5,19.65,20.05
534680,SRG HFL     ,210.0,216.45,200.0,206.0
534691,COMFORT COM ,6.51,6.82,6.49,6.49
534707,ADITRI      ,0.56,0.56,0.56,0.56
534732,INTELL ADV  ,4.89,4.89,4.43,4.88
534733,SUPREMEX    ,6.48,6.48,6.48,6.48
534741,VIRTUAL GLO ,0.4,0.4,0.4,0.4
534742,ZUARI AGRO  ,100.4,108.6,98.95,103.3
534748,STEEL EXCH  ,54.25,54.25,51.05,52.45
534755,TRIO MERCAN ,30.4,31.0,29.5,29.75
534758,CIGNITI TECH,369.25,370.15,357.0,363.35
534796,CDG         ,19.7,20.5,19.7,20.5
534804,CARERATING  ,470.25,479.4,470.25,475.25
534809,PC JEWELLER ,30.9,31.0,30.2,30.45
534816,INDUSTOWER  ,281.5,282.0,269.7,273.6
534976,VMART       ,2760.0,2760.0,2677.55,2708.05
535136,NIBE        ,19.25,19.6,19.0,19.6
535204,MUKTA       ,2.67,2.8,2.67,2.8
535205,MYSTICELE   ,3.95,3.95,3.8,3.8
535267,COM FINCAP  ,10.5,10.5,10.45,10.45
535276,SBISENSEX   ,552.9,552.9,542.0,545.33
535322,REPCO HOME  ,346.9,354.2,344.0,347.2
535431,GCM SECU    ,3.63,3.63,3.63,3.63
535601,SREELEATHER ,146.2,146.2,145.0,145.0
535602,SHARDA MOTOR,2278.15,2309.95,2246.1,2278.35
535620,BINNY MILLS ,63.0,63.0,62.95,63.0
535621,SV GLOBAL   ,30.75,30.75,27.95,27.95
535648,JUSTDIAL    ,671.0,767.5,666.9,767.5
535693,BRAHM INFRA ,15.2,15.3,15.2,15.3
535730,KHOOBSURAT  ,0.23,0.23,0.22,0.22
535754,ORIENT CEM  ,91.2,95.75,91.2,94.25
535755,ABFRL       ,184.0,185.2,176.5,182.2
535789,IBUL HSG FIN,220.8,227.4,220.0,225.5
535958,INTEGRA GAR ,1.98,2.15,1.95,2.15
536170,KUSHAL      ,7.0,7.0,7.0,7.0
536264,TIGER LOGS  ,39.75,40.0,38.55,39.35
536493,JKAGRI GEN  ,629.0,629.0,605.0,607.15
536507,FUTLIF FAS  ,80.25,81.0,79.65,79.85
536565,TRIMURTHI   ,4.34,4.34,4.34,4.34
536659,PVVINFRA    ,7.55,7.86,7.29,7.36
536672,VCU DATA    ,4.85,5.35,4.85,4.97
536709,INDRENEW    ,9.33,9.33,8.92,9.2
536738,STELLAR CAP ,3.2,3.2,3.2,3.2
536751,FIVEXTRADE  ,0.5,0.53,0.49,0.5
536846,YURANUS INFR,8.17,8.17,7.77,7.77
536868,INTEGRA TELE,27.75,27.75,27.75,27.75
536960,M100        ,24.69,25.02,24.69,24.9
536974,CAPTAIN POLY,43.5,43.9,43.0,43.3
537007,ICICINIFTY  ,158.0,161.39,158.0,160.95
537008,ICICINF100  ,191.9,191.9,162.0,163.87
537069,ARNOLD HOLD ,27.4,28.0,27.1,27.95
537253,SUNIL HEALTH,25.0,27.0,25.0,25.1
537254,RCI IND     ,9.0,9.0,8.43,8.7
537259,SUYOG TELE  ,433.0,445.0,420.0,429.95
537291,NATH BIOGEN ,270.0,272.45,268.8,269.3
537292,AGRI TECH   ,34.8,36.05,34.0,35.4
537483,NETFNIF100  ,147.0,157.21,147.0,157.0
537524,VIAANINDUS  ,0.81,0.81,0.75,0.77
537536,DENIS CHEM  ,41.5,41.5,39.0,39.5
537582,UNISHIRE    ,1.52,1.6,1.52,1.55
537708,KOTAKNIFTY  ,158.03,158.71,157.37,158.2
537750,KIRAN VYPAR ,93.5,94.0,91.2,92.05
537766,BCP LTD     ,4.77,4.77,4.55,4.77
537785,RACE        ,271.1,277.0,270.5,277.0
537800,MANGALAM IND,0.65,0.67,0.65,0.67
537820,VFL         ,0.77,0.77,0.7,0.71
537840,RAUNAQEPC   ,22.75,22.75,21.7,21.8
538019,OBI LTD     ,6.34,6.64,6.05,6.62
538057,CPSE ETF    ,23.4,24.28,23.17,24.15
538092,JOONKTOLLEE ,112.0,112.0,112.0,112.0
538119,RNB DENIMS  ,38.1,38.1,38.1,38.1
538212,SHARP INV   ,0.35,0.35,0.35,0.35
538268,WONDERLA    ,203.2,206.0,202.85,204.25
538351,AFEL        ,15.65,15.65,15.65,15.65
538365,ADHUNIKIND  ,22.05,22.05,20.3,21.6
538401,MAESTROS ELE,68.4,70.95,67.0,70.95
538433,CLASSIC     ,0.39,0.39,0.39,0.39
538446,MONEYBOXX   ,77.7,77.7,73.0,77.7
538464,TPROJECT    ,2.09,2.09,2.05,2.05
538476,CTL         ,6.0,6.35,5.6,5.96
538496,TARINI      ,15.0,15.0,15.0,15.0
538521,CROWNTOURS  ,18.0,18.95,18.0,18.9
538539,JTAPARIA    ,1.2,1.2,1.2,1.2
538540,RLFL        ,0.34,0.34,0.34,0.34
538557,SAIBABA     ,2.1,2.14,1.94,2.14
538562,SKIPPER     ,62.4,62.4,61.2,61.75
538564,JAMESWARREN ,133.3,142.1,133.0,136.8
538565,VISTARAMAR  ,42.9,45.0,42.0,44.85
538566,APOLLOTRI   ,929.9,929.9,911.2,916.4
538567,GULFOIL LUB ,707.6,736.55,707.6,731.5
538568,FRUTION     ,12.0,12.0,12.0,12.0
538569,TRIVENI ENT ,17.35,17.35,17.35,17.35
538596,QUANTBUILD  ,4.55,4.55,4.55,4.55
538597,TTIENT      ,1.3,1.32,1.3,1.32
538598,VISHAL      ,61.5,61.6,61.0,61.6
538607,TOYAMIND    ,3.97,3.97,3.74,3.79
538611,RTFL        ,8.75,8.75,8.75,8.75
538634,VRL         ,79.0,79.0,75.0,76.15
538635,SNOWMAN     ,54.8,57.9,54.8,56.6
538646,QGO         ,18.0,18.0,18.0,18.0
538647,PURSHOTTAM  ,10.0,10.0,10.0,10.0
538653,EML         ,0.88,0.88,0.88,0.88
538666,SHARDACROP  ,330.0,340.0,324.05,326.25
538683,NETFSENSEX  ,554.54,570.0,548.13,551.74
538685,SHEMAROO    ,69.15,70.4,68.95,70.1
538706,ULTRACAB    ,134.85,134.85,126.0,130.95
538707,RCCL        ,11.7,12.1,11.7,12.1
538708,ETIL        ,6.2,6.2,5.8,5.9
538713,ATISHAY     ,32.3,32.3,30.5,30.8
538715,DHABRIYA    ,55.5,55.5,50.1,51.35
538716,ARYACAPM    ,33.5,33.5,33.5,33.5
538730,PDSMFL      ,642.0,655.0,642.0,645.0
538733,STARLIT     ,20.75,20.75,18.95,20.1
538734,CEINSYSTECH ,134.0,139.95,129.0,133.85
538765,JSHL        ,11.2,11.2,11.2,11.2
538770,CRANE INFRA ,3.75,3.75,3.57,3.57
538772,NIYOGIN     ,64.8,66.65,62.5,66.65
538778,AKASHDEEP   ,38.0,38.0,38.0,38.0
538786,CIL         ,4.1,4.1,4.02,4.02
538787,GBFL        ,2.78,3.02,2.77,3.0
538788,GILADAFINS  ,43.4,43.4,43.4,43.4
538795,SAPPL       ,229.95,229.95,220.15,222.4
538812,AANCHALISP  ,6.89,7.23,6.55,7.15
538833,ANUBHAV     ,4.8,4.8,4.71,4.71
538834,MEL         ,2.51,2.51,2.5,2.5
538835,INTELLECT   ,441.6,446.95,436.65,439.5
538836,MONTECARLO  ,236.05,237.45,231.75,232.85
538837,JSTL        ,67.95,70.65,67.95,70.65
538868,CSL         ,21.45,21.45,19.95,19.95
538875,SELLWIN     ,11.5,11.5,11.5,11.5
538882, EMERALD    ,13.75,14.19,12.93,14.09
538890,MKEXIM      ,31.55,33.3,31.0,31.5
538891,MCLOUD      ,69.7,70.2,68.55,69.45
538894,OCTAL       ,4.68,4.68,4.68,4.68
538896,KANCHI      ,855.0,870.0,815.0,823.35
538902,DHUN TEAIND ,266.4,272.25,264.55,269.6
538920,SPACEAGE    ,19.09,19.09,19.09,19.09
538921,RAFL        ,261.2,261.2,261.2,261.2
538922,COSYN       ,21.0,23.0,20.6,21.55
538935,ABHIFIN     ,12.81,12.81,12.81,12.81
538942,MERCANTILE  ,14.5,14.5,12.56,13.06
538952,ALFL        ,0.88,0.88,0.84,0.84
538961,GENUSPAPER  ,7.5,7.5,7.02,7.27
538962,MINDACORP   ,102.4,105.55,100.35,102.8
538964,MERCURYLAB  ,692.0,711.0,665.2,681.15
538965,CONCORD     ,24.55,25.25,23.55,25.25
538970,MANVIJAY    ,846.15,846.15,823.0,832.05
538979,GRNLAM IND  ,936.0,956.45,928.0,929.0
538987,TALBROSENG  ,166.9,166.9,161.0,164.35
538992,SAPL        ,246.0,246.0,246.0,246.0
539006,PTCIL       ,1113.0,1117.45,1080.1,1117.45
539009,GBLIL       ,0.85,0.9,0.83,0.85
539012,MEGRISOFT   ,31.85,31.85,31.85,31.85
539013,GITARENEW   ,14.25,14.25,14.25,14.25
539016,NEIL        ,7.19,7.2,6.37,7.2
539017,ASHFL       ,79.0,80.0,75.05,78.0
539018,BEEKAY      ,302.1,307.0,297.05,304.85
539026,SSPNFIN     ,28.65,29.95,28.6,29.45
539031,SETFBSE100  ,137.63,160.0,137.63,157.13
539032,FRASER      ,4.72,4.75,4.72,4.72
539040,TTIL        ,3.05,3.33,3.03,3.24
539042,AGIIL       ,56.0,56.5,55.3,55.7
539043,BKMINDST    ,1.0,1.05,0.99,1.03
539044,MANAKSTELTD ,20.05,21.55,19.85,21.55
539045,MNKALCOLTD  ,8.66,9.15,8.59,8.76
539046,MNKCMILTD   ,12.59,12.61,12.19,12.49
539056,IMAGICAA    ,6.35,6.75,6.35,6.48
539083,INOXWIND    ,67.0,73.95,67.0,70.1
539096,AANANDALAK  ,2.79,2.79,2.79,2.79
539097,HKG         ,40.2,43.1,40.2,43.1
539111,SHESHAINDS  ,5.21,5.21,5.21,5.21
539112,SAB         ,30.0,31.9,30.0,31.35
539113,PML         ,1241.0,1288.0,1235.0,1244.2
539114,HINDSECR    ,7.28,7.28,7.28,7.28
539118,VRLLOG      ,261.3,266.0,258.3,264.95
539120,BFFL        ,14.06,14.06,14.06,14.06
539122,BODHTREE    ,31.75,32.5,30.6,31.45
539126,MEP         ,18.0,18.0,17.0,17.1
539132,VEGETABLE   ,3.59,3.59,3.59,3.59
539141,UFO         ,82.0,84.0,81.4,82.85
539143,PANTH       ,13.62,13.62,13.62,13.62
539148,SHIVALIK    ,695.0,724.9,684.0,704.15
539149,ICSL        ,1.96,1.96,1.96,1.96
539150,PNCINFRA    ,263.25,268.6,261.3,265.85
539151,ARFIN       ,59.05,59.95,58.0,59.8
539175,INDRAIND    ,10.43,10.43,10.43,10.43
539177,AIIL        ,372.05,372.05,372.05,372.05
539195,POEL        ,32.4,33.5,30.6,33.4
539196,AEL         ,13.41,14.65,13.41,14.62
539197,DEVHARI     ,0.88,0.88,0.8,0.84
539198,CAPFIN      ,5.56,5.56,5.56,5.56
539201,SATIA       ,86.9,86.9,83.1,84.35
539216,GARMNTMNTR  ,85.05,95.95,85.0,89.9
539218,SAUMYA      ,48.85,48.85,48.85,48.85
539219,MUL         ,13.2,14.57,13.2,14.17
539221,SPORTKING   ,834.75,834.75,756.05,790.5
539222,VMV         ,16.9,17.75,16.9,17.6
539223,AMBITION    ,5.25,5.25,5.25,5.25
539225,JIYAECO     ,6.4,6.85,6.32,6.6
539226,RUDRA       ,45.25,45.25,45.25,45.25
539227,LOYAL       ,31.6,31.6,29.35,29.45
539228,GGPL        ,28.1,30.05,28.05,29.8
539229,MRSS        ,8.45,8.45,8.0,8.0
539235,GPL         ,290.0,290.0,275.5,289.3
539251,BALKRISHNA  ,19.4,20.35,19.4,20.35
539252,SCFL        ,5.76,5.76,5.59,5.64
539254,ADANITRANS  ,749.9,759.95,736.0,740.0
539255,STARDELTA   ,88.0,92.4,88.0,91.0
539267,DRHABEEB    ,34.1,34.1,34.1,34.1
539268,SYNGENE     ,565.0,570.5,558.8,562.3
539274,BLFL        ,7.77,7.77,7.07,7.07
539275,MSL         ,65.1,71.2,65.1,68.0
539276,KAYA        ,311.0,315.2,308.65,310.5
539278,SYMBIOX     ,1.0,1.0,0.95,1.0
539289,MJCO        ,101.0,101.0,101.0,101.0
539290,BINDALAGRO  ,16.85,18.75,16.75,18.05
539291,OZONEWORLD  ,87.7,87.7,85.05,85.1
539301,ARVSMART    ,98.5,101.8,98.5,99.6
539302,POWERMECH   ,548.1,554.0,538.9,548.0
539309,RAMASTEEL   ,76.05,81.0,76.05,79.5
539310,THINKINK    ,28.5,30.75,28.35,29.4
539312,UTISENSETF  ,600.0,600.0,540.0,548.0
539331,VETO        ,136.75,140.55,136.75,140.55
539332,NAVKARCORP  ,40.15,41.0,39.8,40.75
539334,SHREEPUSHK  ,143.0,154.9,140.8,146.2
539336,GUJGAS      ,500.0,502.0,493.35,496.3
539346,SADBHIN     ,23.95,23.95,22.65,22.85
539351,PRABHAT     ,68.9,69.9,68.8,68.85
539353,SALAUTO     ,172.0,172.0,168.5,170.6
539354,POLYSPIN    ,49.55,52.5,48.55,48.95
539359,PRITIKAUTO  ,92.55,95.0,92.0,95.0
539363,SKC         ,5.88,5.88,5.32,5.88
539383,MINFY       ,1.95,1.95,1.95,1.95
539384,KRISHNACAP  ,4.5,4.5,4.35,4.35
539391,ACME        ,17.05,17.05,16.72,17.05
539399,BELLACASA   ,133.45,133.5,120.8,133.5
539400,MALLCOM     ,295.0,319.8,294.85,306.35
539402,VAL         ,25.25,25.25,25.25,25.25
539404,SATIN       ,83.35,86.0,82.4,83.7
539407,GENCON      ,56.65,57.8,55.95,56.9
539409,NEERAJ      ,11.29,11.29,11.29,11.29
539410,MUZALI      ,5.25,5.28,4.9,5.1
539428,TEJNAKSH    ,68.0,70.2,68.0,70.2
539437,IDFCFIRSTB  ,64.9,65.85,64.45,64.7
539447,BEARDSELL   ,10.94,10.94,9.29,9.76
539448,INDIGO      ,1635.0,1669.55,1620.95,1659.5
539450,SHK         ,120.15,120.85,118.5,119.9
539469,PANORAMA    ,33.6,35.95,33.6,35.9
539470,SHREEGANES  ,117.4,121.0,115.25,121.0
539480,LICNETFN50  ,155.96,158.0,155.96,156.01
539487,LICNETFSEN  ,575.0,575.0,521.0,533.0
539506,ADCON       ,6.46,6.46,6.46,6.46
539515,QUINT       ,600.0,601.7,584.1,585.1
539516,HDFCNIFETF  ,161.53,161.53,158.21,160.49
539517,SXETF       ,537.0,554.0,536.53,546.0
539518,UDAYJEW     ,125.5,125.5,120.05,123.55
539519,MAYUKH      ,19.5,20.25,19.45,20.25
539522,GROVY       ,32.0,33.55,32.0,33.55
539523,ALKEM       ,2780.0,2781.45,2721.7,2736.65
539524,LALPATHLAB  ,2330.0,2335.35,2288.0,2304.4
539525,NAVKETAN    ,0.45,0.45,0.45,0.45
539526,SCTL        ,0.72,0.72,0.7,0.71
539527,CREATIVE    ,330.0,358.0,328.0,343.0
539528,AAYUSH      ,31.4,32.3,30.6,31.35
539542,LUXIND      ,1802.0,1802.0,1753.5,1759.6
539544,ABHIINFRA   ,2.25,2.28,2.25,2.28
539546,BNL         ,6.54,6.54,6.54,6.54
539551,NH          ,457.0,468.7,437.05,439.9
539561,REMLIFE     ,44.8,48.3,44.8,46.5
539562,AARNAV      ,90.65,90.8,90.25,90.75
539594,MISHTANN    ,5.18,5.18,4.85,5.03
539596,DELTA       ,4.94,4.94,4.94,4.94
539597,JSLHISAR    ,123.65,127.95,123.5,126.55
539620,AINFRA      ,21.6,26.3,21.6,24.0
539621,BCLENTERPR  ,11.7,11.7,11.7,11.7
539636,PRECAM      ,40.7,42.1,40.7,41.05
539658,TEAMLEASE   ,3405.0,3508.5,3255.0,3428.2
539660,BESTAGRO    ,478.8,479.1,477.0,479.1
539661,ACEMEN      ,34.6,34.6,31.5,31.6
539669,RGF         ,1.57,1.57,1.29,1.4
539673,RCL         ,8.36,8.36,7.82,7.83
539678,QUICKHEAL   ,152.05,157.5,152.05,155.85
539679,KAPILRAJ    ,10.0,10.0,9.5,10.0
539686,KPEL        ,60.5,60.5,57.9,59.2
539692,IFINSER     ,5.05,5.25,5.05,5.17
539697,HILIKS      ,7.98,7.98,7.98,7.98
539725,GOKULAGRO   ,23.25,23.5,23.0,23.2
539730,FREDUN      ,525.0,549.55,520.0,549.55
539742,SIMBHALS    ,6.79,7.1,6.65,6.78
539767,MNIL        ,9.05,9.05,9.05,9.05
539770,DARJEELING  ,4.3,4.41,4.3,4.41
539773,ADVIKCA     ,1.4,1.42,1.4,1.42
539784,LICNFNHGP   ,150.0,152.99,149.6,152.99
539785,PDMJEPAPER  ,25.8,25.8,25.0,25.2
539787,HCG         ,172.8,172.85,170.0,170.15
539798,UMIYA       ,7.15,7.31,7.15,7.31
539799,BHARATWIRE  ,45.4,45.45,41.5,43.9
539800,CHDCHEM     ,25.75,25.75,25.75,25.75
539807,INFIBEAM    ,88.8,90.5,87.1,90.05
539814,RADHEY      ,32.9,32.9,30.95,31.5
539833,SICLTD      ,0.49,0.49,0.49,0.49
539835,SUPERIOR    ,115.0,115.0,113.85,114.35
539837,RPEL        ,255.0,260.0,240.0,259.0
539841,LANCER      ,75.5,77.75,72.1,75.9
539844,EQUITAS     ,86.75,94.65,86.75,88.75
539854,HALDER      ,94.55,94.55,94.55,94.55
539861,SKIL        ,3.04,3.29,3.04,3.2
539871,THYROCARE   ,921.25,923.85,908.0,919.4
539872,BAJAJHCARE  ,465.1,477.05,462.0,468.65
539874,UJJIVAN     ,250.0,256.0,245.2,253.45
539876,CROMPTON    ,386.85,388.2,379.85,383.25
539883,PILANIINVS  ,1912.85,1913.4,1875.5,1898.15
539884,DARSHANORNA ,13.12,13.94,13.05,13.07
539889,PARAGMILK   ,111.0,111.0,107.25,107.8
539894,MADHAVIPL   ,5.31,5.49,5.31,5.35
539910,KOCL        ,0.52,0.52,0.52,0.52
539911,SNIM        ,26.8,26.8,26.8,26.8
539917,NAGARFERT   ,5.11,5.25,5.05,5.25
539921,SEIL        ,142.0,142.0,142.0,142.0
539938,MIL         ,32.0,33.05,32.0,33.05
539939,YASHCHEM    ,39.2,42.0,39.2,40.65
539940,MAXVIL      ,53.95,55.15,52.75,53.45
539945,ICICINV20   ,76.5,77.49,74.21,76.31
539947,JLL         ,19.0,19.0,19.0,19.0
539956,TAALENT     ,375.0,378.0,360.35,366.1
539957,MGL         ,1145.3,1207.75,1139.5,1197.5
539963,ZEAL        ,71.25,73.0,67.45,69.85
539978,QUESS       ,746.8,807.0,733.15,783.05
539979,DIGJAMLTD   ,4.5,4.54,4.5,4.54
539980,ICICIMCAP   ,85.7,90.38,85.7,87.58
539982,ASYL        ,13.6,13.6,12.95,12.95
539984,HUIL        ,2499.0,2597.7,2400.0,2597.0
539986,COMSYN      ,103.95,103.95,95.0,97.4
539992,LLOYDSTEEL  ,0.94,0.97,0.94,0.96
540005,LTI         ,3711.0,3760.0,3640.0,3658.05
540006,EASTWEST    ,75.3,76.8,72.05,73.05
540008,BSLSENETFG  ,476.35,534.0,476.35,519.45
540023,COLORCHIPS  ,9.5,9.5,9.5,9.5
540025,ADVENZYMES  ,367.0,375.3,356.4,360.15
540026,LAHL        ,3.2,3.2,3.2,3.2
540027,PTIL        ,340.0,348.6,330.0,343.0
540047,DBL         ,659.9,674.1,648.0,666.75
540048,SPAL        ,183.15,187.95,183.15,187.4
540061,BIGBLOC     ,135.05,140.0,135.05,139.9
540064,FRETAIL     ,71.0,71.0,69.65,70.5
540065,RBLBANK     ,251.2,256.7,247.25,248.95
540072,SHIVAEXPO   ,2.56,2.56,2.56,2.56
540073,BLS         ,102.05,104.7,100.15,103.75
540078,MITSU       ,107.5,108.0,104.0,105.0
540080,NARAYANI    ,20.0,20.05,19.7,20.05
540081,GOVNOW      ,1.16,1.16,1.16,1.16
540083,TVVISION    ,1.7,1.8,1.66,1.8
540084,SPICY       ,1.91,1.91,1.91,1.91
540108,TIAANC      ,44.25,46.95,40.65,44.0
540115,LTTS        ,2543.0,2644.0,2509.85,2620.45
540124,GNA         ,411.15,414.65,405.9,408.2
540133,ICICIPRULI  ,477.0,494.0,475.7,477.8
540134,IISL        ,5.06,5.25,5.06,5.25
540135,ARCFIN      ,4.04,4.04,4.04,4.04
540136,HPL         ,40.1,44.4,40.1,43.7
540143,SAGARSOFT   ,82.85,84.4,78.0,80.0
540144,DRA         ,10.89,10.89,10.5,10.5
540145,VALIANTORG  ,1287.85,1292.9,1266.5,1273.2
540146,ACML        ,21.0,25.9,21.0,22.35
540147,SHASHIJIT   ,26.5,26.5,26.5,26.5
540153,ENDURANCE   ,1430.95,1450.0,1390.0,1438.25
540154,IDFSENSEXE  ,532.45,534.65,529.7,529.7
540173,PNBHOUSING  ,451.45,468.75,451.45,456.65
540174,SOUTHERNIN  ,27.25,27.25,27.25,27.25
540175,REGENCY     ,13.88,13.88,12.75,13.4
540180,VBL         ,1057.0,1057.0,1019.6,1035.25
540192,LKPSEC      ,6.75,7.34,6.5,6.88
540198,OSIAJEE     ,26.35,26.4,23.0,25.45
540203,SFL         ,2090.0,2090.0,2039.15,2049.0
540204,NIDL        ,44.1,44.1,40.0,42.0
540205,AVL         ,141.85,141.85,141.85,141.85
540210,TMRVL       ,12.0,12.0,11.61,11.93
540212,TCIEXP      ,938.0,945.25,919.3,920.45
540222,LAURUSLABS  ,364.4,364.4,356.35,357.35
540243,NEWLIGHT    ,22.8,23.85,22.0,22.0
540253,SNTCL       ,1.43,1.57,1.43,1.43
540254,MTPL        ,3.55,3.55,3.23,3.24
540259,SHANGAR     ,22.0,22.8,19.2,19.65
540268,DHANVARSHA  ,490.0,500.0,480.0,485.5
540293,PRICOLLTD   ,64.0,70.7,63.6,67.15
540311,JITFINFRA   ,9.01,9.45,9.01,9.45
540359,PARMAX      ,29.1,31.95,29.1,30.5
540360,LLFICL      ,68.95,69.5,67.6,69.35
540361,DANUBE      ,20.15,20.5,19.15,19.15
540366,RADIOCITY   ,25.1,25.2,24.5,24.55
540376,DMART       ,3150.0,3177.4,3071.0,3086.6
540385,KDLL        ,15.7,15.7,15.44,15.44
540386,ONTIC       ,3.68,3.68,3.68,3.68
540395,CHEMCRUX    ,183.05,183.05,175.0,175.35
540396,MANOMAY     ,30.05,30.05,30.05,30.05
540401,MAXIMUS     ,128.75,128.8,122.1,125.95
540403,CLEDUCATE   ,68.05,70.3,67.15,68.8
540404,PRIMEFRESH  ,139.0,139.0,116.2,124.0
540405,OCEANIC     ,47.0,47.0,47.0,47.0
540425,SHANKARA    ,471.95,481.5,461.85,470.45
540468,KMSMEDI     ,36.0,36.0,36.0,36.0
540481,CLFL        ,10.53,10.95,10.53,10.95
540492,STARLENT    ,36.75,36.75,36.75,36.75
540497,SCHAND      ,77.25,93.6,76.9,90.4
540519,MEERA       ,76.0,76.0,76.0,76.0
540526,IRBINVIT    ,54.45,54.65,54.1,54.1
540530,HUDCO       ,47.05,49.35,46.65,47.9
540544,PSPPROJECT  ,481.25,481.95,474.2,478.5
540545,BGJL        ,86.0,86.0,85.0,85.9
540552,AXISAEGPG   ,13.62,14.2,13.62,14.14
540565,INDIGRID    ,129.5,130.5,129.5,130.0
540570,VARIMAN     ,14.35,14.9,14.02,14.81
540575,STARCEMENT  ,102.9,102.9,96.0,98.1
540590,RIDDHICORP  ,166.0,166.0,166.0,166.0
540595,TEJASNET    ,200.1,204.35,193.0,196.5
540596,ERIS        ,608.9,608.9,586.05,590.1
540602,GTPL        ,124.4,128.0,123.45,124.85
540611,AUBANK      ,1207.0,1207.0,1158.65,1165.85
540612,ICICILOVOL  ,112.63,119.94,112.63,118.04
540613,GEL         ,21.3,23.5,21.3,21.3
540614,GGENG       ,113.9,113.9,108.75,111.65
540615,7NR         ,7.6,7.6,6.99,7.25
540621,BHAGYAPROP  ,27.0,28.0,27.0,27.6
540642,SALASAR     ,372.75,375.55,369.65,370.95
540647,GANGESSEC   ,60.0,70.0,60.0,62.2
540648,PALASHSEC   ,44.95,45.0,44.9,44.9
540649,AVADHSUGAR  ,196.0,196.9,191.1,193.6
540650,MAGADHSUGAR ,111.05,111.6,110.0,110.05
540653,SINTEXPLAST ,3.2,3.28,3.16,3.21
540654,GSTL        ,61.5,61.5,60.1,60.55
540669,UTINEXT50   ,365.0,366.75,354.0,360.87
540673,SIS         ,432.5,440.0,432.5,437.3
540678,COCHINSHIP  ,381.95,388.95,375.25,382.25
540679,SMSLIFE     ,555.5,555.5,536.95,540.7
540680,KIOCL       ,141.0,147.6,139.05,145.05
540686,SMRUTHIORG  ,646.8,673.2,646.8,673.2
540691,ABCAPITAL   ,125.1,127.7,118.7,120.6
540692,APEX        ,256.1,257.05,254.65,255.4
540694,ANG         ,74.0,74.0,74.0,74.0
540697,AMFL        ,1.79,1.81,1.65,1.8
540699,DIXON       ,20000.0,20440.0,19980.05,20233.0
540700,BRNL        ,33.4,34.5,32.7,33.2
540701,DCAL        ,122.5,122.5,119.4,120.7
540702,LASA        ,68.35,71.35,67.6,69.0
540703,PROVESTSER  ,8.46,8.46,8.46,8.46
540704,MATRIMONY   ,1097.0,1242.0,1040.05,1188.1
540709,RELHOME     ,2.25,2.3,2.19,2.27
540710,CAPACITE    ,211.65,212.0,204.9,205.55
540715,SAGAR       ,10.0,10.0,10.0,10.0
540716,ICICIGI     ,1492.0,1516.0,1473.1,1482.6
540719,SBILIFE     ,878.0,882.6,869.85,872.1
540724,DIAMONDYD   ,642.9,651.0,632.45,642.15
540725,SISL        ,234.5,237.8,227.6,229.95
540726,TTFL        ,26.55,26.8,24.65,25.75
540728,SAYAJIIND   ,138.0,139.05,137.05,138.0
540730,MEHAI       ,73.5,73.5,73.5,73.5
540735,IRIS        ,34.0,37.0,34.0,37.0
540737,SGRL        ,260.0,260.0,237.5,240.5
540743,GODREJAGRO  ,489.0,491.2,482.45,484.05
540744,MESCON      ,7.44,7.74,7.44,7.74
540749,MASFIN      ,845.0,845.0,831.1,833.5
540750,IEX         ,310.4,310.4,299.15,301.25
540755,GICRE       ,197.0,209.4,195.6,198.5
540757,SCPL        ,160.0,160.0,151.5,155.0
540762,TIINDIA     ,1080.7,1084.45,1047.1,1067.0
540767,NAM-INDIA   ,338.0,345.8,336.5,340.5
540768,MAHLOG      ,469.7,484.85,469.7,480.5
540769,NIACL       ,160.95,169.4,158.6,161.45
540774,IFGLEXPOR   ,267.75,269.3,259.6,260.3
540775,KHADIM      ,150.0,155.25,148.85,151.5
540776,5PAISA      ,279.85,279.85,250.3,263.5
540777,HDFCLIFE    ,722.5,744.0,720.0,733.6
540786,SHARIKA     ,38.0,38.0,35.5,35.75
540787,ICICIB22    ,38.02,38.49,37.43,38.19
540795,DYNAMIC     ,26.75,26.75,25.5,25.65
540797,SHALBY      ,107.4,110.05,107.2,109.75
540798,FSC         ,95.0,95.75,93.7,95.05
540809,MRCEXIM     ,4.4,5.4,4.4,5.4
540821,SADHNA      ,10.25,10.25,10.25,10.25
540823,VITESSE     ,53.0,53.0,53.0,53.0
540824,ASTRON      ,43.25,45.65,43.1,43.9
540829,CHANDRIMA   ,4.1,4.1,3.94,4.1
540850,JFL         ,8.69,8.69,8.69,8.69
540861,IPRU3018    ,12.04,12.04,11.9,12.04
540879,APOLLO      ,113.15,113.7,112.8,113.05
540900,NEWGEN      ,314.0,315.05,300.4,301.25
540901,PRAXIS      ,48.25,50.9,48.25,50.65
540902,AMBER       ,3224.95,3269.9,3161.35,3240.35
540935,GALAXYSURF  ,2150.0,2235.7,2150.0,2200.6
540936,GGL         ,59.7,61.2,59.2,61.2
540937,MEDICO      ,105.0,105.0,100.0,100.0
540938,GUJHYSPIN   ,8.05,8.05,8.05,8.05
540949,IPRU3035    ,9.36,9.36,9.36,9.36
540952,LAL         ,6.76,6.76,6.76,6.76
540954,IWP         ,43.5,43.5,41.1,42.35
540955,TDSL        ,25.6,26.05,24.5,25.4
540956,BHATIA      ,75.0,75.0,75.0,75.0
